pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,sort_value,insertion,thumbnail,label,location,issue,also_in_entry
num_1344,Volume 2,205,,1007,Way,1001-1025,,,,,<a href='/digital-beehive/index5/index_4496/'>way</a>,#item-2a6bb7e90,,Entry: 1007|Topic: Way|Index: way|#item-2a6bb7e90,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/408,1042,2792,571/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587051745012,220511042,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/408,1042,600,180/250,/0/default.jpg",1007. Way,<a href='/digital-beehive/toc/toc2_195/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1345/'>Witnesses</a>|<a href='/digital-beehive/num5/num_1346/'>a Testimonial</a>
num_1345,Volume 2,205,,1007,Witnesses,1001-1025,,,<a href='/digital-beehive/num9/num_3153/'>2209 [Witness]</a>,,<a href='/digital-beehive/index5/index_4582/'>witnesses</a>|<a href='/digital-beehive/index5/index_4102/'>testimonial</a>,#item-2793d8eec,,Entry: 1007|Topic: Witnesses|Xref: 2209 [Witness]|Index: witnesses|Index: testimonial|#item-2793d8eec,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/424,1564,2737,398/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587052006180,220511564,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/424,1564,600,180/250,/0/default.jpg",1007. Witnesses,<a href='/digital-beehive/toc/toc2_195/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1344/'>Way</a>|<a href='/digital-beehive/num5/num_1346/'>a Testimonial</a>
num_1346,Volume 2,205,,1007,a Testimonial,1001-1025,,,,,<a href='/digital-beehive/index5/index_4102/'>testimonial</a>|<a href='/digital-beehive/index1/index_0586/'>certificate</a>,#item-ae3332076,,Entry: 1007|Topic: a Testimonial|Index: testimonial|Index: certificate|#item-ae3332076,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/379,1889,2766,176/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587052042135,220511889,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/379,1889,600,180/250,/0/default.jpg",1007. a Testimonial,<a href='/digital-beehive/toc/toc2_195/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1344/'>Way</a>|<a href='/digital-beehive/num5/num_1345/'>Witnesses</a>
num_1347,Volume 2,205,,1008,Chronology,1001-1025,<a href='/digital-beehive/toc/toc1_119/'>p.62 [Image 1.129]</a>,,<a href='/digital-beehive/num10/num_3378/'>2405 [Chronology]</a>,,<a href='/digital-beehive/index1/index_0657/'>chronology</a>,#item-b78bdd13a,,Entry: 1008|Topic: Chronology|Xref: 2405 [Chronology]|Page: p.62 [Image 1.129]|Index: chronology|#item-b78bdd13a,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/408,2037,2864,680/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587052564960,220512037,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/408,2037,600,180/250,/0/default.jpg",1008. Chronology,<a href='/digital-beehive/toc/toc2_195/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1348/'>Rhine</a>
num_1348,Volume 2,205,,1008,Rhine,1001-1025,,,,,<a href='/digital-beehive/index4/index_3416/'>rhine</a>,#item-66d59eacd,,Entry: 1008|Topic: Rhine|Index: rhine|#item-66d59eacd,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/397,2622,2786,193/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587052582112,220512622,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/397,2622,600,180/250,/0/default.jpg",1008. Rhine,<a href='/digital-beehive/toc/toc2_195/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1347/'>Chronology</a>
num_1349,Volume 2,205,,1009,Thomas of Kempis,1001-1025,,,,,<a href='/digital-beehive/index3/index_2151/'>Tho. of Kempis</a>|<a href='/digital-beehive/index5/index_4123/'>Tho: of Kempis</a>,#item-a9ed6b944,,Entry: 1009|Topic: Thomas of Kempis|Index: Tho. of Kempis|Index: Tho: of Kempis|#item-a9ed6b944,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/429,2973,2758,779/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587052690159,220512973,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/429,2973,600,180/250,/0/default.jpg",1009. Thomas of Kempis,<a href='/digital-beehive/toc/toc2_195/'>Full Page</a>,,
num_1350,Volume 2,205,,1010,Following of Christ,1001-1025,<a href='/digital-beehive/toc/toc1_115/'>p.60 [Image 1.125]</a>,,,,<a href='/digital-beehive/index3/index_1961/'>imitation of Christ</a>,#item-f49bacf36,,Entry: 1010|Topic: Following of Christ|Page: p.60 [Image 1.125]|Index: imitation of Christ|#item-f49bacf36,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/409,3897,2851,1024/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587052837050,220513897,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0672/409,3897,600,180/250,/0/default.jpg",1010. Following of Christ,<a href='/digital-beehive/toc/toc2_195/'>Full Page</a>,,
num_1351,Volume 2,206,,1011,Ground & Foundation,1001-1025,,,<a href='/digital-beehive/num10/num_3237/'>2276 [Foundation]</a>,,<a href='/digital-beehive/index2/index_1525/'>foundation</a>,#item-358cfceb9,,Entry: 1011|Topic: Ground & Foundation|Xref: 2276 [Foundation]|Index: foundation|#item-358cfceb9,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/910,285,2770,483/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587053010564,220610285,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/910,285,600,180/250,/0/default.jpg",1011. Ground & Foundation,<a href='/digital-beehive/toc/toc2_196/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1352/'>Passover</a>
num_1352,Volume 2,206,,1011,Passover,1001-1025,,,<a href='/digital-beehive/alpha2/alpha_0276/'>Easter</a>,,<a href='/digital-beehive/index4/index_2906/'>passover</a>,#item-c64181791,,Entry: 1011|Topic: Passover|Xref: Easter|Index: passover|#item-c64181791,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/881,654,2759,233/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587053037098,220610654,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/881,654,600,180/250,/0/default.jpg",1011. Passover,<a href='/digital-beehive/toc/toc2_196/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1351/'>Ground & Foundation</a>
num_1353,Volume 2,206,,1012,h: Ghost,1001-1025,,,<a href='/digital-beehive/num10/num_3410/'>2434 [Holy Ghost]</a>,,<a href='/digital-beehive/index2/index_1605/'>h. Ghost</a>|<a href='/digital-beehive/index2/index_1856/'>holy Ghost</a>,#item-7a74a6d0e,,Entry: 1012|Topic: h: Ghost|Xref: 2434 [Holy Ghost]|Index: h. Ghost|Index: holy Ghost|#item-7a74a6d0e,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/843,1122,2733,1040/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587053137267,220611122,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/843,1122,600,180/250,/0/default.jpg",1012. h: Ghost,<a href='/digital-beehive/toc/toc2_196/'>Full Page</a>,,
num_1354,Volume 2,206,,1013,Zeal,1001-1025,<a href='/digital-beehive/toc/toc2_187/'>p.375 [Image 2.197]</a>,,<a href='/digital-beehive/num7/num_2618/'>1697 [Zeal]</a>,,<a href='/digital-beehive/index5/index_4653/'>Zeal</a>,#item-1f8562254,,Entry: 1013|Topic: Zeal|Xref: 1697 [Zeal]|Page: p.375 [Image 2.197]|Index: Zeal|#item-1f8562254,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/865,2083,2826,1072/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587053452772,220612083,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/865,2083,600,180/250,/0/default.jpg",1013. Zeal,<a href='/digital-beehive/toc/toc2_196/'>Full Page</a>,,
num_1355,Volume 2,206,,1014,Grace,1001-1025,,,,,[NOT_IN_INDEX],#item-9300293fc,,Entry: 1014|Topic: Grace|Index: [NOT_IN_INDEX]|#item-9300293fc,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/914,3057,2647,865/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587053796724,220613057,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/914,3057,600,180/250,/0/default.jpg",1014. Grace,<a href='/digital-beehive/toc/toc2_196/'>Full Page</a>,,
num_1356,Volume 2,206,,1015,Some English Latin,1001-1025,,,<a href='/digital-beehive/num5/num_1363/'>1020 [English Latin]</a>,,<a href='/digital-beehive/index3/index_2218/'>latin English</a>|<a href='/digital-beehive/index2/index_1258/'>English latin</a>,#item-6e7604a7e,,Entry: 1015|Topic: Some English Latin|Xref: 1020 [English Latin]|Index: latin English|Index: English latin|#item-6e7604a7e,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/876,3944,2792,1098/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587053953508,220613944,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0673/876,3944,600,180/250,/0/default.jpg",1015. Some English Latin,<a href='/digital-beehive/toc/toc2_196/'>Full Page</a>,,
num_1357,Volume 2,207,,1016,Councils,1001-1025,,,<a href='/digital-beehive/num8/num_2714/'>1782 [Councils]</a>,,<a href='/digital-beehive/index1/index_0870/'>councils</a>,#item-52b382dfc,,Entry: 1016|Topic: Councils|Xref: 1782 [Councils]|Index: councils|#item-52b382dfc,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/351,270,2889,549/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587054115429,220710270,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/351,270,600,180/250,/0/default.jpg",1016. Councils,<a href='/digital-beehive/toc/toc2_197/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1358/'>Scriptures are Imperfect as to Number</a>
num_1358,Volume 2,207,,1016,Scriptures are Imperfect as to Number,1001-1025,p.174 [Image 1.325],,,,<a href='/digital-beehive/index4/index_3561/'>Scriptures imperfection</a>,#item-2e652be21,,Entry: 1016|Topic: Scriptures are Imperfect as to Number|Page: p.174 [Image 1.325]|Index: Scriptures imperfection|#item-2e652be21,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/361,691,2827,448/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587054343790,220710691,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/361,691,600,180/250,/0/default.jpg",1016. Scriptures are Imperfect as to Number,<a href='/digital-beehive/toc/toc2_197/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1357/'>Councils</a>
num_1359,Volume 2,207,,1017,Justification,1001-1025,,,,,<a href='/digital-beehive/index3/index_2145/'>justification</a>,#item-fd7274618,,Entry: 1017|Topic: Justification|Index: justification|#item-fd7274618,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/390,1086,2864,834/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587054444491,220711086,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/390,1086,600,180/250,/0/default.jpg",1017. Justification,<a href='/digital-beehive/toc/toc2_197/'>Full Page</a>,,
num_1360,Volume 2,207,,1018,Baptism,1001-1025,,,<a href='/digital-beehive/num5/num_1404/'>1048 [Baptism]</a>,,<a href='/digital-beehive/index1/index_0289/'>baptism</a>,#item-7264735d9,,Entry: 1018|Topic: Baptism|Xref: 1048 [Baptism]|Index: baptism|#item-7264735d9,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/392,1990,2823,1087/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587054506184,220711990,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/392,1990,600,180/250,/0/default.jpg",1018. Baptism,<a href='/digital-beehive/toc/toc2_197/'>Full Page</a>,,
num_1361,Volume 2,207,,1019,God's Will,1001-1025,,,,,[NOT_IN_INDEX],#item-b089dcd6c,,Entry: 1019|Topic: God's Will|Index: [NOT_IN_INDEX]|#item-b089dcd6c,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/433,2999,2772,530/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587054635439,220712999,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/433,2999,600,180/250,/0/default.jpg",1019. God's Will,<a href='/digital-beehive/toc/toc2_197/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1362/'>Spinning</a>
num_1362,Volume 2,207,,1019,Spinning,1001-1025,,,,,<a href='/digital-beehive/index3/index_2520/'>minerva</a>|<a href='/digital-beehive/index4/index_3843/'>to spin</a>|<a href='/digital-beehive/index4/index_2861/'>Pallas</a>,#item-21547c880,,Entry: 1019|Topic: Spinning|Index: minerva|Index: to spin|Index: Pallas|#item-21547c880,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/384,3634,2838,295/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587054737868,220713634,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/384,3634,600,180/250,/0/default.jpg",1019. Spinning,<a href='/digital-beehive/toc/toc2_197/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1361/'>God's Will</a>
num_1363,Volume 2,207,,1020,English Latin,1001-1025,,,<a href='/digital-beehive/num5/num_1356/'>1015 [Some English Latin]</a>,,[NOT_IN_INDEX],#item-c3bf8b492,,Entry: 1020|Topic: English Latin|Xref: 1015 [Some English Latin]|Index: [NOT_IN_INDEX]|#item-c3bf8b492,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/392,3891,2862,304/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587054908788,220713891,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/392,3891,600,180/250,/0/default.jpg",1020. English Latin,<a href='/digital-beehive/toc/toc2_197/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1364/'>Chimical Latin</a>
num_1364,Volume 2,207,,1020,Chimical Latin,1001-1025,,,,,<a href='/digital-beehive/index3/index_2217/'>latin chimical</a>,#item-dd5476571,,Entry: 1020|Topic: Chimical Latin|Index: latin chimical|#item-dd5476571,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/417,4277,2552,725/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587054943275,220714277,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0674/417,4277,600,180/250,/0/default.jpg",1020. Chimical Latin,<a href='/digital-beehive/toc/toc2_197/'>Full Page</a>,"The solitary ""Add"" at the end of this entry may mark a cross-reference that Pastorius mistakenly did not complete.",<a href='/digital-beehive/num5/num_1363/'>English Latin</a>
num_1365,Volume 2,208,,1021,Officers,1001-1025,,,,,<a href='/digital-beehive/index4/index_2775/'>officer</a>,#item-9fffafa46,,Entry: 1021|Topic: Officers|Index: officer|#item-9fffafa46,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0675/808,259,2842,447/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0675/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587057943568,220810259,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0675/808,259,600,180/250,/0/default.jpg",1021. Officers,<a href='/digital-beehive/toc/toc2_198/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1366/'>Prevail</a>
num_1366,Volume 2,208,,1021,Prevail,1001-1025,,,<a href='/digital-beehive/alpha5/alpha_0996/'>Victory</a>,,<a href='/digital-beehive/index4/index_3146/'>to prevail</a>,#item-3d97b40df,,Entry: 1021|Topic: Prevail|Xref: Victory|Index: to prevail|#item-3d97b40df,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0675/857,613,2808,266/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0675/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1587057982270,220810613,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0675/857,613,600,180/250,/0/default.jpg",1021. Prevail,<a href='/digital-beehive/toc/toc2_198/'>Full Page</a>,,<a href='/digital-beehive/num5/num_1365/'>Officers</a>
