pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,sort_value,insertion,thumbnail,label,location,issue,also_in_entry
num_2691,Volume 2,351,,1760,Gallant,1751-1775,,,<a href='/digital-beehive/num10/num_3325/'>2353 [Brave men]</a>,,<a href='/digital-beehive/index3/index_2406/'>brave man</a>,#item-c812390ec,,Entry: 1760|Topic: Gallant|Xref: 2353 [Brave men]|Index: brave man|#item-c812390ec,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/312,713,2886,521/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678468761720,235110713,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/312,713,600,180/250,/0/default.jpg",1760. Gallant,<a href='/digital-beehive/toc/toc2_341/'>Full Page</a>,,<a href='/digital-beehive/num8/num_2692/'>Knighthood</a>
num_2692,Volume 2,351,,1760,Knighthood,1751-1775,,,,,<a href='/digital-beehive/index3/index_2172/'>knight</a>,#item-8b4a7a727,,Entry: 1760|Topic: Knighthood|Index: knight|#item-8b4a7a727,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/290,1113,2872,309/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678468793833,235111113,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/290,1113,600,180/250,/0/default.jpg",1760. Knighthood,<a href='/digital-beehive/toc/toc2_341/'>Full Page</a>,,<a href='/digital-beehive/num8/num_2691/'>Gallant</a>
num_2693,Volume 2,351,,1761,Cat,1751-1775,,,,,<a href='/digital-beehive/index1/index_0558/'>cat</a>,#item-919449a82,,Entry: 1761|Topic: Cat|Index: cat|#item-919449a82,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/308,1635,2830,309/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678468890601,235111635,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/308,1635,600,180/250,/0/default.jpg",1761. Cat,<a href='/digital-beehive/toc/toc2_341/'>Full Page</a>,,
num_2694,Volume 2,351,,1762,Clothes,1751-1775,,,,,<a href='/digital-beehive/index1/index_0701/'>clothes</a>,#item-2e53148e0,,Entry: 1762|Topic: Clothes|Index: clothes|#item-2e53148e0,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/276,2038,2910,1023/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678468959355,235112038,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/276,2038,600,180/250,/0/default.jpg",1762. Clothes,<a href='/digital-beehive/toc/toc2_341/'>Full Page</a>,,
num_2695,Volume 2,351,,1763,Monarchy,1751-1775,,,,,<a href='/digital-beehive/index3/index_2563/'>monarchy</a>,#item-fde08f5f3,,Entry: 1763|Topic: Monarchy|Index: monarchy|#item-fde08f5f3,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/339,3005,2876,451/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678469067653,235113005,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/339,3005,600,180/250,/0/default.jpg",1763. Monarchy,<a href='/digital-beehive/toc/toc2_341/'>Full Page</a>,,
num_2696,Volume 2,351,,1764,Forgiveness,1751-1775,,,4561 [[PAGE_MISSING]],,<a href='/digital-beehive/index2/index_1510/'>forgiveness</a>|<a href='/digital-beehive/index4/index_2879/'>pardon</a>,#item-35b2c3480,,Entry: 1764|Topic: Forgiveness|Xref: 4561 [[PAGE_MISSING]]|Index: forgiveness|Index: pardon|#item-35b2c3480,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/323,3532,2857,1011/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678469152173,235113532,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/323,3532,600,180/250,/0/default.jpg",1764. Forgiveness,<a href='/digital-beehive/toc/toc2_341/'>Full Page</a>,,
num_2697,Volume 2,351,,1765,Cock,1751-1775,,,,,<a href='/digital-beehive/index1/index_0712/'>cock</a>,#item-300290f72,,Entry: 1765|Topic: Cock|Index: cock|#item-300290f72,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/276,4424,2937,422/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678469182495,235114424,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0818/276,4424,600,180/250,/0/default.jpg",1765. Cock,<a href='/digital-beehive/toc/toc2_341/'>Full Page</a>,,
num_2698,Volume 2,352,,1766,High Church,1751-1775,,,,,<a href='/digital-beehive/index2/index_1836/'>high Church</a>|<a href='/digital-beehive/index4/index_3458/'>royalists</a>|<a href='/digital-beehive/index5/index_4195/'>tories</a>,#item-1105e389b,,Entry: 1766|Topic: High Church|Index: high Church|Index: royalists|Index: tories|#item-1105e389b,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/881,224,2837,813/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678469552237,235210224,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/881,224,600,180/250,/0/default.jpg",1766. High Church,<a href='/digital-beehive/toc/toc2_342/'>Full Page</a>,,
num_2699,Volume 2,352,,1767,Hierarchy,1751-1775,,,<a href='/digital-beehive/alpha2/alpha_0277/'>Ecclesiastical discipline</a>|<a href='/digital-beehive/num8/num_2718/'>1785 [Hierarchy]</a>,,<a href='/digital-beehive/index2/index_1829/'>hierarchy</a>,#item-7126b93b0,,Entry: 1767|Topic: Hierarchy|Xref: Ecclesiastical discipline|Xref: 1785 [Hierarchy]|Index: hierarchy|#item-7126b93b0,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/870,1023,2885,1175/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678469982266,235211023,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/870,1023,600,180/250,/0/default.jpg",1767. Hierarchy,<a href='/digital-beehive/toc/toc2_342/'>Full Page</a>,,
num_2700,Volume 2,352,,1768,Ecclesiastical Tyran[n]y & Priestcraft,1751-1775,,,"<a href='/digital-beehive/num8/num_2701/'>1769 [Ecclesiastical Tyran[n]y & Priestcraft, continued]</a>",,<a href='/digital-beehive/index4/index_3153/'>priestcraft</a>,#item-e138189a6,,"Entry: 1768|Topic: Ecclesiastical Tyran[n]y & Priestcraft|Xref: 1769 [Ecclesiastical Tyran[n]y & Priestcraft, continued]|Index: priestcraft|#item-e138189a6","https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/831,2051,2943,1116/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678470798163,235212051,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/831,2051,600,180/250,/0/default.jpg",1768. Ecclesiastical Tyran[n]y & Priestcraft,<a href='/digital-beehive/toc/toc2_342/'>Full Page</a>,"This is an unusually long entry, which continues in the following entry on the same page of the Alvearium.",
num_2701,Volume 2,352,,1769,"Ecclesiastical Tyran[n]y & Priestcraft, continued",1751-1775,,,<a href='/digital-beehive/num8/num_2700/'>1768 [Ecclesiastical Tyran[n]y & Priestcraft]</a>,,[NOT_IN_INDEX],#item-038725c24,,"Entry: 1769|Topic: Ecclesiastical Tyran[n]y & Priestcraft, continued|Xref: 1768 [Ecclesiastical Tyran[n]y & Priestcraft]|Index: [NOT_IN_INDEX]|#item-038725c24","https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/846,3028,2898,816/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1684445158988,235213028,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/846,3028,600,180/250,/0/default.jpg","1769. Ecclesiastical Tyran[n]y & Priestcraft, continued",<a href='/digital-beehive/toc/toc2_342/'>Full Page</a>,"This entry is a continuation of 1768 [Ecclesiastical Tyran[n]y & Priestcraft], which is the previous entry on the same page of the Alvearium.",
num_2702,Volume 2,352,,1770,Lawyers,1751-1775,,,1845 [[PAGE_MISSING]],,<a href='/digital-beehive/index3/index_2226/'>lawyer</a>,#item-a6ac9e8e2,,Entry: 1770|Topic: Lawyers|Xref: 1845 [[PAGE_MISSING]]|Index: lawyer|#item-a6ac9e8e2,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/844,3934,2890,1080/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678470926332,235213934,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0819/844,3934,600,180/250,/0/default.jpg",1770. Lawyers,<a href='/digital-beehive/toc/toc2_342/'>Full Page</a>,,
num_2703,Volume 2,353,,1771,Ministry,1751-1775,,,,,<a href='/digital-beehive/index3/index_2527/'>ministry</a>,#item-8bf2ea892,,Entry: 1771|Topic: Ministry|Index: ministry|#item-8bf2ea892,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/328,248,2814,236/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678471214614,235310248,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/328,248,600,180/250,/0/default.jpg",1771. Ministry,<a href='/digital-beehive/toc/toc2_343/'>Full Page</a>,,
num_2704,Volume 2,353,,1772,Sleep,1751-1775,,,4723 [[PAGE_MISSING]],,<a href='/digital-beehive/index4/index_3746/'>sleep</a>,#item-58863c849,,Entry: 1772|Topic: Sleep|Xref: 4723 [[PAGE_MISSING]]|Index: sleep|#item-58863c849,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/319,682,2883,628/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678471286359,235310682,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/319,682,600,180/250,/0/default.jpg",1772. Sleep,<a href='/digital-beehive/toc/toc2_343/'>Full Page</a>,,
num_2705,Volume 2,353,,1773,Lord's Supper,1751-1775,,,<a href='/digital-beehive/num9/num_3186/'>2240 [Lord's Supper]</a>,,<a href='/digital-beehive/index4/index_3991/'>Lord's Supper</a>|<a href='/digital-beehive/index1/index_0218/'>as if</a>,#item-577fd46d8,,Entry: 1773|Topic: Lord's Supper|Xref: 2240 [Lord's Supper]|Index: Lord's Supper|Index: as if|#item-577fd46d8,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/331,1169,2836,604/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678471353920,235311169,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/331,1169,600,180/250,/0/default.jpg",1773. Lord's Supper,<a href='/digital-beehive/toc/toc2_343/'>Full Page</a>,,
num_2706,Volume 2,353,,1774,John Parrot,1751-1775,,,,,<a href='/digital-beehive/index4/index_2891/'>John Parrot</a>,#item-c07bb11a5,,Entry: 1774|Topic: John Parrot|Index: John Parrot|#item-c07bb11a5,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/345,1642,1924,183/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678471395176,235311642,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/345,1642,600,180/250,/0/default.jpg",1774. John Parrot,<a href='/digital-beehive/toc/toc2_343/'>Full Page</a>,,
num_2707,Volume 2,353,,1775,Unarmed,1751-1775,,,,,<a href='/digital-beehive/index5/index_4356/'>unarmed</a>,#item-556b0bef1,,Entry: 1775|Topic: Unarmed|Index: unarmed|#item-556b0bef1,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/328,2098,1599,160/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678471424248,235312098,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/328,2098,600,180/250,/0/default.jpg",1775. Unarmed,<a href='/digital-beehive/toc/toc2_343/'>Full Page</a>,,
num_2708,Volume 2,353,,1776,Quince,1776-1800,,,,,<a href='/digital-beehive/index4/index_3268/'>quince</a>,#item-c0319356b,,Entry: 1776|Topic: Quince|Index: quince|#item-c0319356b,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/328,2533,2789,253/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678471475226,235312533,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/328,2533,600,180/250,/0/default.jpg",1776. Quince,<a href='/digital-beehive/toc/toc2_343/'>Full Page</a>,,
num_2709,Volume 2,353,,1777,Apotheosis,1776-1800,,,,,<a href='/digital-beehive/index1/index_0174/'>apotheosis</a>|<a href='/digital-beehive/index1/index_0529/'>canonization</a>,#item-63b0f0f24,,Entry: 1777|Topic: Apotheosis|Index: apotheosis|Index: canonization|#item-63b0f0f24,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/320,2967,2844,305/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678471557123,235312967,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/320,2967,600,180/250,/0/default.jpg",1777. Apotheosis,<a href='/digital-beehive/toc/toc2_343/'>Full Page</a>,,
num_2710,Volume 2,353,,1778,Legislative power,1776-1800,,,,,<a href='/digital-beehive/index3/index_2253/'>legislature</a>,#item-f90925fdb,,Entry: 1778|Topic: Legislative power|Index: legislature|#item-f90925fdb,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/328,3474,2783,321/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678471610874,235313474,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/328,3474,600,180/250,/0/default.jpg",1778. Legislative power,<a href='/digital-beehive/toc/toc2_343/'>Full Page</a>,,
num_2711,Volume 2,353,,1779,Foregoing,1776-1800,,,,,<a href='/digital-beehive/index2/index_1502/'>foregoing</a>,#item-0e6e36b35,,Entry: 1779|Topic: Foregoing|Index: foregoing|#item-0e6e36b35,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/329,3975,2781,226/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678471635771,235313975,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/329,3975,600,180/250,/0/default.jpg",1779. Foregoing,<a href='/digital-beehive/toc/toc2_343/'>Full Page</a>,,
num_2712,Volume 2,353,,1780,Expert,1776-1800,,,,,<a href='/digital-beehive/index2/index_1354/'>expert</a>|<a href='/digital-beehive/index4/index_3740/'>skillfully</a>,#item-9a9d9a026,,Entry: 1780|Topic: Expert|Index: expert|Index: skillfully|#item-9a9d9a026,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/358,4345,2126,246/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678471660394,235314345,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0820/358,4345,600,180/250,/0/default.jpg",1780. Expert,<a href='/digital-beehive/toc/toc2_343/'>Full Page</a>,,
num_2713,Volume 2,354,,1781,King William,1776-1800,,,<a href='/digital-beehive/num6/num_1752/'>1262 [Prince Wm. of Orange]</a>,,<a href='/digital-beehive/index5/index_4555/'>King William</a>,#item-83664418e,,Entry: 1781|Topic: King William|Xref: 1262 [Prince Wm. of Orange]|Index: King William|#item-83664418e,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0821/804,215,3074,925/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0821/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678473462367,235410215,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0821/804,215,600,180/250,/0/default.jpg",1781. King William,<a href='/digital-beehive/toc/toc2_344/'>Full Page</a>,The cross-reference to 1262 [Prince Wm. of Orange] is not entirely legible nor certain.,
num_2714,Volume 2,354,,1782,Councils,1776-1800,,,,,<a href='/digital-beehive/index1/index_0870/'>councils</a>,#item-ad24a5c67,,Entry: 1782|Topic: Councils|Index: councils|#item-ad24a5c67,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0821/861,1125,2894,459/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0821/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678473557035,235411125,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0821/861,1125,600,180/250,/0/default.jpg",1782. Councils,<a href='/digital-beehive/toc/toc2_344/'>Full Page</a>,,<a href='/digital-beehive/num8/num_2715/'>Thomas</a>
num_2715,Volume 2,354,,1782,Thomas,1776-1800,,,,,<a href='/digital-beehive/index5/index_4122/'>Thomas</a>,#item-4cc7a5f46,,Entry: 1782|Topic: Thomas|Index: Thomas|#item-4cc7a5f46,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0821/835,1666,2709,221/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0821/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1678473581046,235411666,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0821/835,1666,600,180/250,/0/default.jpg",1782. Thomas,<a href='/digital-beehive/toc/toc2_344/'>Full Page</a>,,<a href='/digital-beehive/num8/num_2714/'>Councils</a>
