pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,sort_value,insertion,thumbnail,label,location,issue,also_in_entry
num_2223,Volume 2,305,,1505,Popish plots,1501-1525,<a href='/digital-beehive/toc/toc2_189/'>p.377 [Image 2.199]</a>,,,,<a href='/digital-beehive/index4/index_3046/'>plots</a>,#item-2695fbded,,Entry: 1505|Topic: Popish plots|Page: p.377 [Image 2.199]|Index: plots|#item-2695fbded,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/534,862,1027,142/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1675975913169,230510862,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/534,862,600,180/250,/0/default.jpg",1505. Popish plots,<a href='/digital-beehive/toc/toc2_295/'>Full Page</a>,"There is no line separating this entry from the previous entry, 1505 [Conspiracy]. These are related entries.",<a href='/digital-beehive/num7/num_2221/'>Cross</a>|<a href='/digital-beehive/num7/num_2222/'>Conspiracy</a>
num_2224,Volume 2,305,,1506,To Live well,1501-1525,<a href='/digital-beehive/toc/toc2_189/'>p.377 [Image 2.199]</a>|<a href='/digital-beehive/toc/toc2_190/'>p.378 [Image 2.200]</a>|<a href='/digital-beehive/toc/toc1_113/'>p.59 [Image 1.123]</a>,,<a href='/digital-beehive/alpha4/alpha_0760/'>Prudence</a>,,<a href='/digital-beehive/index3/index_2284/'>to live well</a>|<a href='/digital-beehive/index3/index_2284/'>to live well</a>,#item-981112ee1,,Entry: 1506|Topic: To Live well|Xref: Prudence|Page: p.377 [Image 2.199]|Page: p.378 [Image 2.200]|Page: p.59 [Image 1.123]|Index: to live well|Index: to live well|#item-981112ee1,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/513,1115,2766,389/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1675978733948,230511115,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/513,1115,600,180/250,/0/default.jpg",1506. To Live well,<a href='/digital-beehive/toc/toc2_295/'>Full Page</a>,"This entry appears under two identical entries of the Octavo Index: two index entries for ""to live well"" that appear on image 3.28.",<a href='/digital-beehive/num7/num_2225/'>Health</a>
num_2225,Volume 2,305,,1506,Health,1501-1525,<a href='/digital-beehive/toc/toc2_189/'>p.377 [Image 2.199]</a>|<a href='/digital-beehive/toc/toc1_119/'>p.62 [Image 1.129]</a>,,,,<a href='/digital-beehive/index2/index_1776/'>health</a>,#item-0bb1f1a48,,Entry: 1506|Topic: Health|Page: p.377 [Image 2.199]|Page: p.62 [Image 1.129]|Index: health|#item-0bb1f1a48,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/529,1465,2710,439/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1675979132199,230511465,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/529,1465,600,180/250,/0/default.jpg",1506. Health,<a href='/digital-beehive/toc/toc2_295/'>Full Page</a>,,<a href='/digital-beehive/num7/num_2224/'>To Live well</a>
num_2226,Volume 2,305,,1507,Job,1501-1525,<a href='/digital-beehive/toc/toc2_189/'>p.377 [Image 2.199]</a>,,,,<a href='/digital-beehive/index3/index_2100/'>Job</a>,#item-5e12cbcc5,,Entry: 1507|Topic: Job|Page: p.377 [Image 2.199]|Index: Job|#item-5e12cbcc5,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/494,1959,2726,275/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1675979490279,230511959,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/494,1959,600,180/250,/0/default.jpg",1507. Job,<a href='/digital-beehive/toc/toc2_295/'>Full Page</a>,,<a href='/digital-beehive/num7/num_2227/'>Heart</a>
num_2227,Volume 2,305,,1507,Heart,1501-1525,<a href='/digital-beehive/toc/toc2_190/'>p.378 [Image 2.200]</a>,,<a href='/digital-beehive/num10/num_3453/'>4468 [Heart]</a>,,<a href='/digital-beehive/index2/index_1781/'>heart</a>,#item-742fd987c,,Entry: 1507|Topic: Heart|Page: p.378 [Image 2.200]|Xref: 4468 [Heart]|Index: heart|#item-742fd987c,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/511,2306,2725,636/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1675979924151,230512306,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/511,2306,600,180/250,/0/default.jpg",1507. Heart,<a href='/digital-beehive/toc/toc2_295/'>Full Page</a>,,<a href='/digital-beehive/num7/num_2226/'>Job</a>
num_2228,Volume 2,305,,1508,Elizabeth,1501-1525,<a href='/digital-beehive/toc/toc2_189/'>p.377 [Image 2.199]</a>,,,,<a href='/digital-beehive/index2/index_1226/'>Elizabeth</a>,#item-2d8d713e5,,Entry: 1508|Topic: Elizabeth|Page: p.377 [Image 2.199]|Index: Elizabeth|#item-2d8d713e5,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/487,2830,2741,463/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1675980278120,230512830,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/487,2830,600,180/250,/0/default.jpg",1508. Elizabeth,<a href='/digital-beehive/toc/toc2_295/'>Full Page</a>,,<a href='/digital-beehive/num7/num_2229/'>Jansenism</a>
num_2229,Volume 2,305,,1508,Jansenism,1501-1525,<a href='/digital-beehive/toc/toc2_190/'>p.378 [Image 2.200]</a>,,,,<a href='/digital-beehive/index3/index_1925/'>Jansenism</a>,#item-1704d7113,,Entry: 1508|Topic: Jansenism|Page: p.378 [Image 2.200]|Index: Jansenism|#item-1704d7113,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/516,3182,1929,184/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1675980417789,230513182,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/516,3182,600,180/250,/0/default.jpg",1508. Jansenism,<a href='/digital-beehive/toc/toc2_295/'>Full Page</a>,,<a href='/digital-beehive/num7/num_2228/'>Elizabeth</a>
num_2230,Volume 2,305,,1509,Com[m]on Places,1501-1525,<a href='/digital-beehive/toc/toc2_190/'>p.378 [Image 2.200]</a>|<a href='/digital-beehive/toc/toc1_113/'>p.59 [Image 1.123]</a>,,,,<a href='/digital-beehive/index1/index_0748/'>common places</a>|<a href='/digital-beehive/index4/index_3021/'>pit</a>,#item-4c9f84c72,,Entry: 1509|Topic: Com[m]on Places|Page: p.378 [Image 2.200]|Page: p.59 [Image 1.123]|Index: common places|Index: pit|#item-4c9f84c72,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/494,3601,2758,289/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1676038751896,230513601,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/494,3601,600,180/250,/0/default.jpg",1509. Com[m]on Places,<a href='/digital-beehive/toc/toc2_295/'>Full Page</a>,,<a href='/digital-beehive/num7/num_2231/'>Treasure</a>
num_2231,Volume 2,305,,1509,Treasure,1501-1525,<a href='/digital-beehive/toc/toc2_190/'>p.378 [Image 2.200]</a>,,,,<a href='/digital-beehive/index5/index_4226/'>treasure</a>|<a href='/digital-beehive/index4/index_3021/'>pit</a>|<a href='/digital-beehive/index5/index_4686/'>abyss</a>,#item-99f0ec13e,,Entry: 1509|Topic: Treasure|Page: p.378 [Image 2.200]|Index: treasure|Index: pit|Index: abyss|#item-99f0ec13e,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/512,3854,2729,344/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1676039167916,230513854,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/512,3854,600,180/250,/0/default.jpg",1509. Treasure,<a href='/digital-beehive/toc/toc2_295/'>Full Page</a>,,<a href='/digital-beehive/num7/num_2230/'>Com[m]on Places</a>
num_2232,Volume 2,305,,1510,Socinianism,1501-1525,<a href='/digital-beehive/toc/toc2_190/'>p.378 [Image 2.200]</a>,,,,[NOT_IN_INDEX],#item-533ecabf4,,Entry: 1510|Topic: Socinianism|Page: p.378 [Image 2.200]|Index: [NOT_IN_INDEX]|#item-533ecabf4,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/476,4276,2781,257/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1676039772158,230514276,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0772/476,4276,600,180/250,/0/default.jpg",1510. Socinianism,<a href='/digital-beehive/toc/toc2_295/'>Full Page</a>,,
num_2233,Volume 2,307,,1511,Protestant Religion,1501-1525,<a href='/digital-beehive/toc/toc1_105/'>p.55 [Image 1.115]</a>|<a href='/digital-beehive/toc/toc1_107/'>p.56.2 [Image 1.118]</a>|<a href='/digital-beehive/toc/toc1_109/'>p.57.2 [Image 1.120]</a>|<a href='/digital-beehive/toc/toc1_111/'>p.58.2 [Image 1.122]</a>,,<a href='/digital-beehive/num10/num_3218/'>2264 [Protestants]</a>,,<a href='/digital-beehive/index3/index_2420/'>manuscripts of mine own</a>|<a href='/digital-beehive/index4/index_3206/'>protestants</a>,#item-7affd3484,,Entry: 1511|Topic: Protestant Religion|Xref: 2264 [Protestants]|Page: p.55 [Image 1.115]|Page: p.56.2 [Image 1.118]|Page: p.57.2 [Image 1.120]|Page: p.58.2 [Image 1.122]|Index: manuscripts of mine own|Index: protestants|#item-7affd3484,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/403,258,2841,655/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1676049429486,230710258,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/403,258,600,180/250,/0/default.jpg",1511. Protestant Religion,<a href='/digital-beehive/toc/toc2_297/'>Full Page</a>,,<a href='/digital-beehive/num7/num_2234/'>Warning</a>
num_2234,Volume 2,307,,1511,Warning,1501-1525,<a href='/digital-beehive/toc/toc1_107/'>p.56.2 [Image 1.118]</a>|<a href='/digital-beehive/toc/toc1_109/'>p.57.2 [Image 1.120]</a>|<a href='/digital-beehive/toc/toc1_111/'>p.58 [Image 1.121]</a>|<a href='/digital-beehive/toc/toc1_111/'>p.58.2 [Image 1.122]</a>,,<a href='/digital-beehive/alpha1/alpha_0134/'>Caution</a>,,[NOT_IN_INDEX],#item-854f71a10,,Entry: 1511|Topic: Warning|Xref: Caution|Page: p.56.2 [Image 1.118]|Page: p.57.2 [Image 1.120]|Page: p.58 [Image 1.121]|Page: p.58.2 [Image 1.122]|Index: [NOT_IN_INDEX]|#item-854f71a10,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/379,676,2815,568/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1676050607558,230710676,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/379,676,600,180/250,/0/default.jpg",1511. Warning,<a href='/digital-beehive/toc/toc2_297/'>Full Page</a>,"It is not entirely clear whether the reference to Presbyter John is a part of this entry, but we have included it in our annotation and excerpt.",<a href='/digital-beehive/num7/num_2233/'>Protestant Religion</a>
num_2235,Volume 2,307,,1512,Barbadoes,1501-1525,<a href='/digital-beehive/toc/toc1_107/'>p.56.2 [Image 1.118]</a>|<a href='/digital-beehive/toc/toc1_109/'>p.57.2 [Image 1.120]</a>,,,,<a href='/digital-beehive/index1/index_0290/'>barbadoes</a>,#item-707c31d64,,Entry: 1512|Topic: Barbadoes|Page: p.56.2 [Image 1.118]|Page: p.57.2 [Image 1.120]|Index: barbadoes|#item-707c31d64,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/395,1171,2834,603/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1676059290519,230711171,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/395,1171,600,180/250,/0/default.jpg",1512. Barbadoes,<a href='/digital-beehive/toc/toc2_297/'>Full Page</a>,,<a href='/digital-beehive/num7/num_2236/'>Thee & thou</a>
num_2236,Volume 2,307,,1512,Thee & thou,1501-1525,<a href='/digital-beehive/toc/toc1_107/'>p.56.2 [Image 1.118]</a>,,,,<a href='/digital-beehive/index5/index_4107/'>thee & thou</a>,#item-03819116d,,Entry: 1512|Topic: Thee & thou|Page: p.56.2 [Image 1.118]|Index: thee & thou|#item-03819116d,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/427,1713,2821,551/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1676059820985,230711713,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/427,1713,600,180/250,/0/default.jpg",1512. Thee & thou,<a href='/digital-beehive/toc/toc2_297/'>Full Page</a>,,<a href='/digital-beehive/num7/num_2235/'>Barbadoes</a>
num_2237,Volume 2,307,,1513,Bermudas,1501-1525,<a href='/digital-beehive/toc/toc1_109/'>p.57.2 [Image 1.120]</a>,,,,<a href='/digital-beehive/index1/index_0356/'>Bermuda</a>,#item-9ca3b3972,,Entry: 1513|Topic: Bermudas|Page: p.57.2 [Image 1.120]|Index: Bermuda|#item-9ca3b3972,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/402,2242,2860,463/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1676059933483,230712242,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/402,2242,600,180/250,/0/default.jpg",1513. Bermudas,<a href='/digital-beehive/toc/toc2_297/'>Full Page</a>,,<a href='/digital-beehive/num7/num_2238/'>Dominica</a>|<a href='/digital-beehive/num7/num_2239/'>St Vincent</a>
num_2238,Volume 2,307,,1513,Dominica,1501-1525,,,,,<a href='/digital-beehive/index1/index_1130/'>Dominica</a>,#item-01c8e2dc2,,Entry: 1513|Topic: Dominica|Index: Dominica|#item-01c8e2dc2,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/413,2686,2786,307/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1676062184716,230712686,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/413,2686,600,180/250,/0/default.jpg",1513. Dominica,<a href='/digital-beehive/toc/toc2_297/'>Full Page</a>,,<a href='/digital-beehive/num7/num_2237/'>Bermudas</a>|<a href='/digital-beehive/num7/num_2239/'>St Vincent</a>
num_2239,Volume 2,307,,1513,St Vincent,1501-1525,,,,,<a href='/digital-beehive/index5/index_4331/'>St Vincent</a>,#item-5d9ed3407,,Entry: 1513|Topic: St Vincent|Index: St Vincent|#item-5d9ed3407,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/435,2968,2789,351/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1676063344612,230712968,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/435,2968,600,180/250,/0/default.jpg",1513. St Vincent,<a href='/digital-beehive/toc/toc2_297/'>Full Page</a>,,<a href='/digital-beehive/num7/num_2237/'>Bermudas</a>|<a href='/digital-beehive/num7/num_2238/'>Dominica</a>
num_2240,Volume 2,307,,1514,Barbada or Barbuda,1501-1525,,,<a href='/digital-beehive/num7/num_2241/'>1514 [Carribbee Islands]</a>,,<a href='/digital-beehive/index1/index_0293/'>barbuda</a>|<a href='/digital-beehive/index1/index_0716/'>cokonuts</a>,#item-faeecc3db,,Entry: 1514|Topic: Barbada or Barbuda|Xref: 1514 [Carribbee Islands]|Index: barbuda|Index: cokonuts|#item-faeecc3db,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/390,3265,2854,444/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1676063412577,230713265,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0774/390,3265,600,180/250,/0/default.jpg",1514. Barbada or Barbuda,<a href='/digital-beehive/toc/toc2_297/'>Full Page</a>,"The ""add num. seq."" at the end of this entry is a cross-reference to 1514 [Carribbee Islands], which is the following entry on the same page of the Alvearium.",<a href='/digital-beehive/num7/num_2241/'>Carribbee Islands</a>
