pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,sort_value,insertion,thumbnail,label,location,issue,also_in_entry
num_1744,Volume 2,255,,1257,Mortification,1251-1275,,,<a href='/digital-beehive/num10/num_3462/'>4475 [Mortification]</a>,,<a href='/digital-beehive/index3/index_2588/'>mortifying</a>,#item-4ccf7d7f9,,Entry: 1257|Topic: Mortification|Xref: 4475 [Mortification]|Index: mortifying|#item-4ccf7d7f9,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/420,1151,2861,697/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673410279249,225511151,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/420,1151,600,180/250,/0/default.jpg",1257. Mortification,<a href='/digital-beehive/toc/toc2_245/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1745/'>To Die</a>
num_1745,Volume 2,255,,1257,To Die,1251-1275,p.124 [Image 1.276],,<a href='/digital-beehive/num9/num_3013/'>2078 [Mortal]</a>|<a href='/digital-beehive/num9/num_3120/'>2176 [To Die]</a>,,<a href='/digital-beehive/index1/index_1044/'>to die</a>,#item-3075e2041,,Entry: 1257|Topic: To Die|Xref: 2078 [Mortal]|Xref: 2176 [To Die]|Page: p.124 [Image 1.276]|Index: to die|#item-3075e2041,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/423,1731,2839,489/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673410982130,225511731,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/423,1731,600,180/250,/0/default.jpg",1257. To Die,<a href='/digital-beehive/toc/toc2_245/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1744/'>Mortification</a>
num_1746,Volume 2,255,,1258,Reason,1251-1275,,,<a href='/digital-beehive/num6/num_1748/'>1259 [Reason]</a>,,<a href='/digital-beehive/index4/index_3310/'>reason</a>,#item-72afb0505,,Entry: 1258|Topic: Reason|Xref: 1259 [Reason]|Index: reason|#item-72afb0505,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/428,2110,2864,1002/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673411424459,225512110,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/428,2110,600,180/250,/0/default.jpg",1258. Reason,<a href='/digital-beehive/toc/toc2_245/'>Full Page</a>,"The ""add num. seq."" at the end of this entry is a cross-reference to 1259 [Reason], which continues this topic later on the same page of the Alvearium.",
num_1747,Volume 2,255,,1259,Humility,1251-1275,,,<a href='/digital-beehive/num8/num_2849/'>1935 [Humility]</a>,,<a href='/digital-beehive/index2/index_1901/'>humility</a>,#item-78b537669,,Entry: 1259|Topic: Humility|Xref: 1935 [Humility]|Index: humility|#item-78b537669,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/429,2999,2828,762/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673412012789,225512999,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/429,2999,600,180/250,/0/default.jpg",1259. Humility,<a href='/digital-beehive/toc/toc2_245/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1748/'>Reason</a>
num_1748,Volume 2,255,,1259,Reason,1251-1275,,,<a href='/digital-beehive/num7/num_2612/'>1694 [Reason]</a>,,[NOT_IN_INDEX],#item-0c8ac73c4,,Entry: 1259|Topic: Reason|Xref: 1694 [Reason]|Index: [NOT_IN_INDEX]|#item-0c8ac73c4,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/435,3650,2833,453/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673412308069,225513650,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/435,3650,600,180/250,/0/default.jpg",1259. Reason,<a href='/digital-beehive/toc/toc2_245/'>Full Page</a>,"This entry is a sort of continuation of 1258 [Reason], which appears earlier on the same page of the Alvearium.",<a href='/digital-beehive/num6/num_1747/'>Humility</a>
num_1749,Volume 2,255,,1260,Life,1251-1275,<a href='/digital-beehive/toc/toc1_113/'>p.59 [Image 1.123]</a>,,<a href='/digital-beehive/num9/num_3079/'>2139 [Life]</a>,,<a href='/digital-beehive/index3/index_2283/'>life</a>,#item-9f538f581,,Entry: 1260|Topic: Life|Xref: 2139 [Life]|Page: p.59 [Image 1.123]|Index: life|#item-9f538f581,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/412,3971,2836,1034/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673412849544,225513971,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0722/412,3971,600,180/250,/0/default.jpg",1260. Life,<a href='/digital-beehive/toc/toc2_245/'>Full Page</a>,,
num_1750,Volume 2,256,,1261,Tithes,1251-1275,<a href='/digital-beehive/toc/toc1_107/'>p.56.2 [Image 1.118]</a>|<a href='/digital-beehive/toc/toc1_109/'>p.57.2 [Image 1.120]</a>|<a href='/digital-beehive/toc/toc1_111/'>p.58.2 [Image 1.122]</a>,,<a href='/digital-beehive/num7/num_2503/'>1643 [Tithes]</a>,,[NOT_IN_INDEX],#item-951e1bb75,,Entry: 1261|Topic: Tithes|Xref: 1643 [Tithes]|Page: p.56.2 [Image 1.118]|Page: p.57.2 [Image 1.120]|Page: p.58.2 [Image 1.122]|Index: [NOT_IN_INDEX]|#item-951e1bb75,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/845,212,2893,1034/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673648226764,225610212,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/845,212,600,180/250,/0/default.jpg",1261. Tithes,<a href='/digital-beehive/toc/toc2_246/'>Full Page</a>,,
num_1751,Volume 2,256,,1262,Temple,1251-1275,<a href='/digital-beehive/toc/toc1_107/'>p.56.2 [Image 1.118]</a>,,,,<a href='/digital-beehive/index5/index_4082/'>temple</a>,#item-0098b4304,,Entry: 1262|Topic: Temple|Page: p.56.2 [Image 1.118]|Index: temple|#item-0098b4304,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/825,1113,2879,529/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673648399086,225611113,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/825,1113,600,180/250,/0/default.jpg",1262. Temple,<a href='/digital-beehive/toc/toc2_246/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1752/'>Prince Wm. of Orange</a>|<a href='/digital-beehive/num6/num_1753/'>Mauritius</a>
num_1752,Volume 2,256,,1262,Prince Wm. of Orange,1251-1275,<a href='/digital-beehive/toc/toc1_119/'>p.62 [Image 1.129]</a>,,<a href='/digital-beehive/num8/num_2713/'>1781 [King William]</a>,,<a href='/digital-beehive/index4/index_2816/'>Pr. of Orange</a>|<a href='/digital-beehive/index5/index_4554/'>Pr. William</a>,#item-3c1c15fb3,,Entry: 1262|Topic: Prince Wm. of Orange|Xref: 1781 [King William]|Page: p.62 [Image 1.129]|Index: Pr. of Orange|Index: Pr. William|#item-3c1c15fb3,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/882,1654,2658,281/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1684006098731,225611654,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/882,1654,600,180/250,/0/default.jpg",1262. Prince Wm. of Orange,<a href='/digital-beehive/toc/toc2_246/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1751/'>Temple</a>|<a href='/digital-beehive/num6/num_1753/'>Mauritius</a>
num_1753,Volume 2,256,,1262,Mauritius,1251-1275,,,,,<a href='/digital-beehive/index3/index_2451/'>Mauritius</a>,#item-b166ae33e,,Entry: 1262|Topic: Mauritius|Index: Mauritius|#item-b166ae33e,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/904,1848,1694,161/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673648995103,225611848,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/904,1848,600,180/250,/0/default.jpg",1262. Mauritius,<a href='/digital-beehive/toc/toc2_246/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1751/'>Temple</a>|<a href='/digital-beehive/num6/num_1752/'>Prince Wm. of Orange</a>
num_1754,Volume 2,256,,1263,Body,1251-1275,,,<a href='/digital-beehive/num9/num_3045/'>2107 [Body]</a>,,<a href='/digital-beehive/index1/index_0401/'>body</a>,#item-d77df7bc5,,Entry: 1263|Topic: Body|Xref: 2107 [Body]|Index: body|#item-d77df7bc5,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/912,2084,2774,609/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673649324088,225612084,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/912,2084,600,180/250,/0/default.jpg",1263. Body,<a href='/digital-beehive/toc/toc2_246/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1755/'>Writing</a>
num_1755,Volume 2,256,,1263,Writing,1251-1275,,,,,[NOT_IN_INDEX],#item-971813e1a,,Entry: 1263|Topic: Writing|Index: [NOT_IN_INDEX]|#item-971813e1a,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/874,2594,2698,195/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673649520912,225612594,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/874,2594,600,180/250,/0/default.jpg",1263. Writing,<a href='/digital-beehive/toc/toc2_246/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1754/'>Body</a>
num_1756,Volume 2,256,,1264,False Teachers,1251-1275,,,"<a href='/digital-beehive/num6/num_1750/'>1261 [Tithes]</a>|<a href='/digital-beehive/num6/num_1757/'>1264 [False Teachers, continued]</a>",,<a href='/digital-beehive/index4/index_3115/'>bad preachers</a>|<a href='/digital-beehive/index5/index_4073/'>teachers false</a>,#item-50cdacef0,,"Entry: 1264|Topic: False Teachers|Xref: 1261 [Tithes]|Xref: 1264 [False Teachers, continued]|Index: bad preachers|Index: teachers false|#item-50cdacef0","https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/850,3039,2876,2006/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673650132930,225613039,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0723/850,3039,600,180/250,/0/default.jpg",1264. False Teachers,<a href='/digital-beehive/toc/toc2_246/'>Full Page</a>,"This is an unusually long entry, which continues onto the following page of the Alvearium.","<a href='/digital-beehive/num6/num_1757/'>False Teachers, continued</a>"
num_1757,Volume 2,257,,1264,"False Teachers, continued",1251-1275,,,<a href='/digital-beehive/num6/num_1756/'>1264 [False Teachers]</a>|<a href='/digital-beehive/num8/num_2717/'>1784 [False Teachers]</a>,,<a href='/digital-beehive/index4/index_3115/'>bad preachers</a>|<a href='/digital-beehive/index5/index_4073/'>teachers false</a>,#item-9dea766b3,,"Entry: 1264|Topic: False Teachers, continued|Xref: 1264 [False Teachers]|Xref: 1784 [False Teachers]|Index: bad preachers|Index: teachers false|#item-9dea766b3","https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/371,257,2925,1961/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673924077300,225710257,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/371,257,600,180/250,/0/default.jpg","1264. False Teachers, continued",<a href='/digital-beehive/toc/toc2_247/'>Full Page</a>,"This entry is a continuation of 1264 [False Teachers], which appears at the end of the previous page of the Alvearium.",<a href='/digital-beehive/num6/num_1756/'>False Teachers</a>
num_1758,Volume 2,257,,1268,Change,1251-1275,,,,,<a href='/digital-beehive/index1/index_0597/'>change</a>,#item-cb177fdcf,,Entry: 1268|Topic: Change|Index: change|#item-cb177fdcf,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/438,2081,2842,682/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673924491892,225712081,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/438,2081,600,180/250,/0/default.jpg",1268. Change,<a href='/digital-beehive/toc/toc2_247/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1759/'>On the Contrary</a>
num_1759,Volume 2,257,,1268,On the Contrary,1251-1275,,,,,<a href='/digital-beehive/index4/index_2800/'>on the contrary</a>,#item-d623c3d68,,Entry: 1268|Topic: On the Contrary|Index: on the contrary|#item-d623c3d68,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/428,2785,2745,181/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673924574252,225712785,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/428,2785,600,180/250,/0/default.jpg",1268. On the Contrary,<a href='/digital-beehive/toc/toc2_247/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1758/'>Change</a>
num_1760,Volume 2,257,,1269,Temperance,1251-1275,<a href='/digital-beehive/toc/toc1_115/'>p.60.2 [Image 1.126]</a>,,,,<a href='/digital-beehive/index5/index_4080/'>temperance</a>,#item-cbe6a9115,,Entry: 1269|Topic: Temperance|Page: p.60.2 [Image 1.126]|Index: temperance|#item-cbe6a9115,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/434,3071,2816,539/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673925075080,225713071,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/434,3071,600,180/250,/0/default.jpg",1269. Temperance,<a href='/digital-beehive/toc/toc2_247/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1761/'>Entangle & disentangle</a>
num_1761,Volume 2,257,,1269,Entangle & disentangle,1251-1275,,,,,<a href='/digital-beehive/index1/index_1074/'>disentangle</a>|<a href='/digital-beehive/index2/index_1269/'>to entangle</a>|<a href='/digital-beehive/index3/index_2084/'>intricate</a>|<a href='/digital-beehive/index5/index_4370/'>to undeceive</a>,#item-b04011d78,,Entry: 1269|Topic: Entangle & disentangle|Index: disentangle|Index: to entangle|Index: intricate|Index: to undeceive|#item-b04011d78,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/452,3842,2810,184/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673925423864,225713842,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/452,3842,600,180/250,/0/default.jpg",1269. Entangle & disentangle,<a href='/digital-beehive/toc/toc2_247/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1760/'>Temperance</a>
num_1762,Volume 2,257,,1270,Universities,1251-1275,<a href='/digital-beehive/toc/toc1_111/'>p.58.2 [Image 1.122]</a>|<a href='/digital-beehive/toc/toc1_115/'>p.60.2 [Image 1.126]</a>,,,,<a href='/digital-beehive/index5/index_4393/'>universities</a>,#item-3ce416b4b,,Entry: 1270|Topic: Universities|Page: p.58.2 [Image 1.122]|Page: p.60.2 [Image 1.126]|Index: universities|#item-3ce416b4b,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/382,4034,2889,1015/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1673925822619,225714034,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0724/382,4034,600,180/250,/0/default.jpg",1270. Universities,<a href='/digital-beehive/toc/toc2_247/'>Full Page</a>,"The solitary ""add"" at the end of this entry may mark a cross-reference that Pastorius mistakenly did not complete.",
num_1763,Volume 2,258,,1271,Hanging of thieves,1251-1275,,,,,<a href='/digital-beehive/index2/index_1748/'>hanging of thieves</a>,#item-3385ea7d0,,Entry: 1271|Topic: Hanging of thieves|Index: hanging of thieves|#item-3385ea7d0,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0725/833,249,2833,473/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0725/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1672857480979,225810249,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0725/833,249,600,180/250,/0/default.jpg",1271. Hanging of thieves,<a href='/digital-beehive/toc/toc2_248/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1764/'>Wind</a>
num_1764,Volume 2,258,,1271,Wind,1251-1275,,,<a href='/digital-beehive/num9/num_3102/'>2160 [Wind]</a>,,<a href='/digital-beehive/index5/index_4557/'>wind</a>,#item-d866bdc86,,Entry: 1271|Topic: Wind|Xref: 2160 [Wind]|Index: wind|#item-d866bdc86,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0725/874,794,2828,489/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0725/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1672858292891,225810794,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0725/874,794,600,180/250,/0/default.jpg",1271. Wind,<a href='/digital-beehive/toc/toc2_248/'>Full Page</a>,,<a href='/digital-beehive/num6/num_1763/'>Hanging of thieves</a>
