pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,sort_value,insertion,thumbnail,label,location,issue,insertion_xref
index_3112,Volume 3,36,prayers in Latin,<a href='/digital-beehive/num7/num_2556/'>1666 [Prayer in Latin]</a>,,P,,,,,,#item-5c3fd939a,,Head: prayers in Latin|Entry: 1666 [Prayer in Latin]|#item-5c3fd939a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1861,1241,550,105/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440135588,303631241,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1861,1241,550,105/150,/0/default.jpg",prayers in Latin,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3113,Volume 3,36,book prayers,<a href='/digital-beehive/alpha4/alpha_0729/'>a</a>|<a href='/digital-beehive/num2/num_0285/'>259 [Book Prayers]</a>|<a href='/digital-beehive/num7/num_2592/'>1684 [Prayer Books]</a>,,P,,,,,,#item-5495f7beb,,Head: book prayers|Entry: a|Entry: 259 [Book Prayers]|Entry: 1684 [Prayer Books]|#item-5495f7beb,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1877,1361,662,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440176515,303631361,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1877,1361,662,117/150,/0/default.jpg",book prayers,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3114,Volume 3,36,preaching,<a href='/digital-beehive/alpha4/alpha_0730/'>a</a>|<a href='/digital-beehive/num3/num_0644/'>512 [Preaching]</a>|<a href='/digital-beehive/num8/num_2893/'>1967 [Preaching]</a>,,P,,,,,,#item-b38545441,,Head: preaching|Entry: a|Entry: 512 [Preaching]|Entry: 1967 [Preaching]|#item-b38545441,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1884,1456,685,139/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440217986,303631456,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1884,1456,685,139/150,/0/default.jpg",preaching,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3115,Volume 3,36,bad preachers,<a href='/digital-beehive/num1/num_0042/'>42 [False ministers]</a>|<a href='/digital-beehive/num6/num_1756/'>1264 [False Teachers]</a>|<a href='/digital-beehive/num8/num_2717/'>1784 [False Teachers]</a>|<a href='/digital-beehive/num10/num_3217/'>2263 [False Teachers]</a>|4500 [PAGE_MISSING],,P,,,,,,#item-43ab5fd6e,,Head: bad preachers|Entry: 42 [False ministers]|Entry: 1264 [False Teachers]|Entry: 1784 [False Teachers]|Entry: 2263 [False Teachers]|Entry: 4500 [PAGE_MISSING]|#item-43ab5fd6e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1901,1549,654,162/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440302820,303631549,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1901,1549,654,162/150,/0/default.jpg",bad preachers,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3116,Volume 3,36,precedency,<a href='/digital-beehive/alpha4/alpha_0731/'>a</a>,,P,,,,,,#item-e2af07b89,,Head: precedency|Entry: a|#item-e2af07b89,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1868,1659,553,96/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440322576,303631659,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1868,1659,553,96/150,/0/default.jpg",precedency,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3117,Volume 3,36,precious,,,P,,,,dear|excell,,#item-893007bd4,,Head: precious|See: dear|See: excell|#item-893007bd4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1842,1745,743,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440455317,303631745,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1842,1745,743,125/150,/0/default.jpg",precious,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,"The intended point of reference for ""dear"" is unclear.|The intended point of reference for ""excell"" is unclear.",
index_3118,Volume 3,36,precipitation,,,P,,,,<a href='/digital-beehive/index5/index_4176/'>too hasty</a>,,#item-9616bc4eb,,Head: precipitation|See: too hasty|#item-9616bc4eb,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1860,1834,705,132/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440480682,303631834,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1860,1834,705,132/150,/0/default.jpg",precipitation,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3119,Volume 3,36,precise,<a href='/digital-beehive/num1/num_0153/'>147 [Exactness]</a>,,P,,,,,,#item-62c81c7ab,,Head: precise|Entry: 147 [Exactness]|#item-62c81c7ab,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1882,1898,446,111/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440503966,303631898,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1882,1898,446,111/150,/0/default.jpg",precise,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3120,Volume 3,36,predestination,<a href='/digital-beehive/alpha4/alpha_0732/'>a</a>|<a href='/digital-beehive/num1/num_0243/'>228 [Predestination]</a>|<a href='/digital-beehive/num9/num_3176/'>2230 [Predestination]</a>,,P,,,,,,#item-ce5e783d9,,Head: predestination|Entry: a|Entry: 228 [Predestination]|Entry: 2230 [Predestination]|#item-ce5e783d9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1871,2006,690,160/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440543597,303632006,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1871,2006,690,160/150,/0/default.jpg",predestination,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3121,Volume 3,36,preface,<a href='/digital-beehive/num3/num_0837/'>621 [prefatory]</a>|<a href='/digital-beehive/num2/num_0436/'>366 [Preface]</a>|<a href='/digital-beehive/num7/num_2324/'>1558 [Preface]</a>|4600 [PAGE_MISSING],,P,,,,,,#item-905b93405,,Head: preface|Entry: 621 [prefatory]|Entry: 366 [Preface]|Entry: 1558 [Preface]|Entry: 4600 [PAGE_MISSING]|#item-905b93405,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1862,2140,707,163/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440602314,303632140,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1862,2140,707,163/150,/0/default.jpg",preface,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3122,Volume 3,36,prefermt,<a href='/digital-beehive/num7/num_2651/'>1726 [Preferment]</a>,,P,,,,,,#item-338130616,,Head: prefermt|Entry: 1726 [Preferment]|#item-338130616,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1859,2269,534,138/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440662961,303632269,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1859,2269,534,138/150,/0/default.jpg",prefermt,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3123,Volume 3,36,prejudice,<a href='/digital-beehive/num3/num_0803/'>607 [Prejudice]</a>|<a href='/digital-beehive/num9/num_3111/'>2168 [Prejudice]</a>,,P,,,,,,#item-3d09c3281,,Head: prejudice|Entry: 607 [Prejudice]|Entry: 2168 [Prejudice]|#item-3d09c3281,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1830,2398,682,170/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440692218,303632398,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1830,2398,682,170/150,/0/default.jpg",prejudice,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3124,Volume 3,36,preludium,<a href='/digital-beehive/num3/num_0689/'>546 [[WORD_MISSING]]</a>,,P,,,,,,#item-1cd87053d,,Head: preludium|Entry: 546 [[WORD_MISSING]]|#item-1cd87053d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1866,2529,541,142/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565202179955,303632529,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1866,2529,541,142/150,/0/default.jpg",preludium,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3125,Volume 3,36,preoccupation,<a href='/digital-beehive/num3/num_0802/'>606 [Preoccupation]</a>,,P,,,,,,#item-aae7dd8fd,,Head: preoccupation|Entry: 606 [Preoccupation]|#item-aae7dd8fd,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1860,2660,639,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565202199674,303632660,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1860,2660,639,117/150,/0/default.jpg",preoccupation,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3126,Volume 3,36,preparation,<a href='/digital-beehive/num3/num_0863/'>636 [Preparation]</a>|<a href='/digital-beehive/num5/num_1638/'>1201 [Preparation]</a>,,P,,,,,,#item-7966d1100,,Head: preparation|Entry: 636 [Preparation]|Entry: 1201 [Preparation]|#item-7966d1100,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1848,2774,721,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440792953,303632774,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1848,2774,721,137/150,/0/default.jpg",preparation,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3127,Volume 3,36,preposterous,<a href='/digital-beehive/num6/num_1794/'>1287 [Preposterously]</a>,,P,,,,,,#item-410a33f14,,Head: preposterous|Entry: 1287 [Preposterously]|#item-410a33f14,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1839,2903,656,134/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440865080,303632903,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1839,2903,656,134/150,/0/default.jpg",preposterous,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3128,Volume 3,36,prerogative,,,P,,,,<a href='/digital-beehive/index4/index_3166/'>priviledge</a>,,#item-30cb68a9c,,Head: prerogative|See: priviledge|#item-30cb68a9c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1841,3018,713,186/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440897988,303633018,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1841,3018,713,186/150,/0/default.jpg",prerogative,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3129,Volume 3,36,presage,836 [PAGE_MISSING],,P,,,,,,#item-a6a0375c8,,Head: presage|Entry: 836 [PAGE_MISSING]|#item-a6a0375c8,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1865,3162,495,126/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440917010,303633162,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1865,3162,495,126/150,/0/default.jpg",presage,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3130,Volume 3,36,prescience,<a href='/digital-beehive/num7/num_2351/'>1569 [Prescience]</a>,,P,,,,,,#item-22da0235b,,Head: prescience|Entry: 1569 [Prescience]|#item-22da0235b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1836,3262,640,208/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440940958,303633262,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1836,3262,640,208/150,/0/default.jpg",prescience,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3131,Volume 3,36,prescription,,,P,,,,,,#item-bb736b179,,Head: prescription|#item-bb736b179,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1831,3438,507,115/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548440971133,303633438,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1831,3438,507,115/150,/0/default.jpg",prescription,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3132,Volume 3,36,presbyterians,798 [PAGE_MISSING]|<a href='/digital-beehive/num10/num_3482/'>4494 [Presbyterians]</a>,,P,,,,,,#item-3c2f1c737,,Head: presbyterians|Entry: 798 [PAGE_MISSING]|Entry: 4494 [Presbyterians]|#item-3c2f1c737,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1844,3535,688,172/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1548441050471,303633535,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0979/1844,3535,688,172/150,/0/default.jpg",presbyterians,<a href='/digital-beehive/toc/toc3_36/'>Full Page</a>,,
index_3133,Volume 3,37,presence,<a href='/digital-beehive/alpha4/alpha_0733/'>a</a>|<a href='/digital-beehive/num7/num_2551/'>1664 [Presence]</a>,,P,,,,,,#item-b5a3f1207,,Head: presence|Entry: a|Entry: 1664 [Presence]|#item-b5a3f1207,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/128,259,586,162/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550865817384,303710259,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/128,259,586,162/150,/0/default.jpg",presence,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3134,Volume 3,37,presence of Christ,<a href='/digital-beehive/num2/num_0289/'>261 [Absence & Presence of Xst]</a>,,P,,,,,,#item-772ab6bc1,,Head: presence of Christ|Entry: 261 [Absence & Presence of Xst]|#item-772ab6bc1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/98,354,593,126/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550865893640,303710354,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/98,354,593,126/150,/0/default.jpg",presence of Christ,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3135,Volume 3,37,presently,843 [PAGE_MISSING]|<a href='/digital-beehive/num9/num_3009/'>2074 [Presently]</a>,,P,,,,,,#item-e92261958,,Head: presently|Entry: 843 [PAGE_MISSING]|Entry: 2074 [Presently]|#item-e92261958,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/77,495,708,131/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550865962636,303710495,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/77,495,708,131/150,/0/default.jpg",presently,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3136,Volume 3,37,preservation,<a href='/digital-beehive/num5/num_1524/'>1124 [Preserved]</a>,,P,,,,,,#item-55f502f9b,,Head: preservation|Entry: 1124 [Preserved]|#item-55f502f9b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/76,628,680,156/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550865983609,303710628,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/76,628,680,156/150,/0/default.jpg",preservation,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3137,Volume 3,37,press,<a href='/digital-beehive/num2/num_0478/'>392 [Press]</a>,,P,,,,,,#item-bbadabb72,,Head: press|Entry: 392 [Press]|#item-bbadabb72,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/101,743,379,135/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565204382778,303710743,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/101,743,379,135/150,/0/default.jpg",press,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3138,Volume 3,37,to press souldiers,<a href='/digital-beehive/num2/num_0614/'>490 [To list souldiers]</a>,,P,,,,,,#item-5c7d4ef26,,Head: to press souldiers|Entry: 490 [To list souldiers]|#item-5c7d4ef26,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/106,809,671,108/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550866106434,303710809,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/106,809,671,108/150,/0/default.jpg",to press souldiers,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3139,Volume 3,37,prester John,<a href='/digital-beehive/num7/num_2457/'>1622 [Prester John]</a>,,P,,,,,,#item-9ac7e1c47,,Head: prester John|Entry: 1622 [Prester John]|#item-9ac7e1c47,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/111,848,591,148/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565204422255,303710848,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/111,848,591,148/150,/0/default.jpg",prester John,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3140,Volume 3,37,presumption,<a href='/digital-beehive/num1/num_0058/'>57 [Presumption]</a>,,P,,,,,,#item-65694ecca,,Head: presumption|Entry: 57 [Presumption]|#item-65694ecca,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/83,993,572,116/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550866178483,303710993,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/83,993,572,116/150,/0/default.jpg",presumption,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3141,Volume 3,37,the pretender,<a href='/digital-beehive/num9/num_3130/'>2186 [the Pretender James 3d]</a>,,P,,,,,,#item-c870dc9ee,,Head: the pretender|Entry: 2186 [the Pretender James 3d]|#item-c870dc9ee,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/91,1070,717,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550866206145,303711070,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/91,1070,717,124/150,/0/default.jpg",the pretender,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3142,Volume 3,37,pretender to learning,<a href='/digital-beehive/num1/num_0109/'>105 [a Pretender to learning]</a>|<a href='/digital-beehive/num9/num_3156/'>2212 [Pretender to Learning]</a>,,P,,,,,,#item-228d43914,,Head: pretender to learning|Entry: 105 [a Pretender to learning]|Entry: 2212 [Pretender to Learning]|#item-228d43914,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/106,1129,706,168/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550866266669,303711129,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/106,1129,706,168/150,/0/default.jpg",pretender to learning,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3143,Volume 3,37,pretention,<a href='/digital-beehive/num6/num_1990/'>1389 [Pretension]</a>,,P,,,,,,#item-5a9eac838,,Head: pretention|Entry: 1389 [Pretension]|#item-5a9eac838,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/104,1250,546,143/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550866301153,303711250,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/104,1250,546,143/150,/0/default.jpg",pretention,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3144,Volume 3,37,pretense,<a href='/digital-beehive/num1/num_0136/'>131 [Pretext]</a>,,P,,,,<a href='/digital-beehive/index2/index_1338/'>excuse</a>|pretext,,#item-27a51d969,,Head: pretense|See: excuse|See: pretext|Entry: 131 [Pretext]|#item-27a51d969,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/86,1375,746,206/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565204500348,303711375,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/86,1375,746,206/150,/0/default.jpg",pretense,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,"The intended point of reference for ""pretext"" is unclear.",
index_3145,Volume 3,37,pretty,<a href='/digital-beehive/num3/num_0670/'>535 [Incomparable]</a>|<a href='/digital-beehive/num3/num_0671/'>535 [Excellent]</a>,,P,,,,,,#item-9a32d8a0d,,Head: pretty|Entry: 535 [Incomparable]|Entry: 535 [Excellent]|#item-9a32d8a0d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/102,1548,382,185/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550866422539,303711548,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/102,1548,382,185/150,/0/default.jpg",pretty,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3146,Volume 3,37,to prevail,<a href='/digital-beehive/num5/num_1366/'>1021 [Prevail]</a>,,P,,,,,,#item-a18169dcf,,Head: to prevail|Entry: 1021 [Prevail]|#item-a18169dcf,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/92,1668,600,161/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550866450482,303711668,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/92,1668,600,161/150,/0/default.jpg",to prevail,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3147,Volume 3,37,prevarication,<a href='/digital-beehive/num2/num_0488/'>398 [Prevarication]</a>,,P,,,,,,#item-77a3f3ad4,,Head: prevarication|Entry: 398 [Prevarication]|#item-77a3f3ad4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/74,1756,689,201/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550866468982,303711756,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/74,1756,689,201/150,/0/default.jpg",prevarication,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3148,Volume 3,37,prevention,<a href='/digital-beehive/alpha4/alpha_0734/'>a</a>|<a href='/digital-beehive/num5/num_1518/'>1122 [Preventing]</a>,,P,,,,,,#item-430f88fb1,,Head: prevention|Entry: a|Entry: 1122 [Preventing]|#item-430f88fb1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/79,1930,680,149/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550866639049,303711930,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/79,1930,680,149/150,/0/default.jpg",prevention,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3149,Volume 3,37,prey,<a href='/digital-beehive/num4/num_1095/'>871 [Prey]</a>,,P,,,,,,#item-f74d1033d,,Head: prey|Entry: 871 [Prey]|#item-f74d1033d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/111,2058,381,166/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550866661095,303712058,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/111,2058,381,166/150,/0/default.jpg",prey,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3150,Volume 3,37,price,734 [PAGE_MISSING],,P,,,,,,#item-d61c26b89,,Head: price|Entry: 734 [PAGE_MISSING]|#item-d61c26b89,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/85,2207,423,110/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550866696325,303712207,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/85,2207,423,110/150,/0/default.jpg",price,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
