pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,sort_value,insertion,thumbnail,label,location,issue,also_in_entry
num_3210,Volume 2,405,,2259,Gum,2251-2275,,,740 [PAGE_MISSING; Camphire],,<a href='/digital-beehive/index2/index_1732/'>gum</a>,#item-9f7f03708,,Entry: 2259|Topic: Gum|Xref: 740 [PAGE_MISSING; Camphire]|Index: gum|#item-9f7f03708,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0872/384,2949,2857,476/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0872/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680024017393,240512949,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0872/384,2949,600,180/250,/0/default.jpg",2259. Gum,<a href='/digital-beehive/toc/toc2_395/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3211/'>Thomas Hicks</a>
num_3211,Volume 2,405,,2259,Thomas Hicks,2251-2275,,,,,<a href='/digital-beehive/index2/index_1825/'>Tho. Hicks</a>,#item-59c720731,,Entry: 2259|Topic: Thomas Hicks|Index: Tho. Hicks|#item-59c720731,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0872/405,3372,2752,347/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0872/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680024101992,240513372,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0872/405,3372,600,180/250,/0/default.jpg",2259. Thomas Hicks,<a href='/digital-beehive/toc/toc2_395/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3210/'>Gum</a>
num_3212,Volume 2,405,,2260,Roman Empire,2251-2275,,,,,<a href='/digital-beehive/index4/index_3444/'>Roman Empire</a>,#item-57ee0453c,,Entry: 2260|Topic: Roman Empire|Index: Roman Empire|#item-57ee0453c,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0872/408,3821,2031,211/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0872/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680024471103,240513821,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0872/408,3821,600,180/250,/0/default.jpg",2260. Roman Empire,<a href='/digital-beehive/toc/toc2_395/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3213/'>To Open</a>
num_3213,Volume 2,405,,2260,To Open,2251-2275,,,,,<a href='/digital-beehive/index4/index_2804/'>to open</a>,#item-738c364ba,,Entry: 2260|Topic: To Open|Index: to open|#item-738c364ba,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0872/372,4305,2878,313/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0872/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680024549536,240514305,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0872/372,4305,600,180/250,/0/default.jpg",2260. To Open,<a href='/digital-beehive/toc/toc2_395/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3212/'>Roman Empire</a>
num_3214,Volume 2,406,,2261,Call,2251-2275,,,,,<a href='/digital-beehive/index1/index_0511/'>calling to the ministry</a>,#item-d13c4d8c5,,Entry: 2261|Topic: Call|Index: calling to the ministry|#item-d13c4d8c5,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/788,275,2863,552/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680024674909,240610275,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/788,275,600,180/250,/0/default.jpg",2261. Call,<a href='/digital-beehive/toc/toc2_396/'>Full Page</a>,,
num_3215,Volume 2,406,,2262,Salt,2251-2275,,,,,[NOT_IN_INDEX],#item-2edea93ee,,Entry: 2262|Topic: Salt|Index: [NOT_IN_INDEX]|#item-2edea93ee,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/824,1018,2832,397/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680024746449,240611018,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/824,1018,600,180/250,/0/default.jpg",2262. Salt,<a href='/digital-beehive/toc/toc2_396/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3216/'>Phlegm or Flegm</a>
num_3216,Volume 2,406,,2262,Phlegm or Flegm,2251-2275,,,<a href='/digital-beehive/num3/num_0836/'>621 [Snot]</a>,,<a href='/digital-beehive/index2/index_1477/'>flegm</a>|<a href='/digital-beehive/index4/index_2988/'>phlegm</a>|<a href='/digital-beehive/index4/index_3750/'>slime</a>,#item-631c7ce16,,Entry: 2262|Topic: Phlegm or Flegm|Xref: 621 [Snot]|Index: flegm|Index: phlegm|Index: slime|#item-631c7ce16,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/840,1432,2800,272/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680024817113,240611432,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/840,1432,600,180/250,/0/default.jpg",2262. Phlegm or Flegm,<a href='/digital-beehive/toc/toc2_396/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3215/'>Salt</a>
num_3217,Volume 2,406,,2263,False Teachers,2251-2275,,,<a href='/digital-beehive/num5/num_1462/'>1084 [Perfection]</a>|<a href='/digital-beehive/num10/num_3258/'>2294 [False Teachers]</a>,,<a href='/digital-beehive/index4/index_3115/'>bad preachers</a>,#item-b5180b00c,,Entry: 2263|Topic: False Teachers|Xref: 1084 [Perfection]|Xref: 2294 [False Teachers]|Index: bad preachers|#item-b5180b00c,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/771,1965,2920,1111/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680024977009,240611965,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/771,1965,600,180/250,/0/default.jpg",2263. False Teachers,<a href='/digital-beehive/toc/toc2_396/'>Full Page</a>,The entry number and title are obfuscated by damage but still fairly legible.,
num_3218,Volume 2,406,,2264,Protestants,2251-2275,,,,,<a href='/digital-beehive/index4/index_3206/'>protestants</a>,#item-b00021463,,Entry: 2264|Topic: Protestants|Index: protestants|#item-b00021463,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/843,2954,2721,216/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680025032991,240612954,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/843,2954,600,180/250,/0/default.jpg",2264. Protestants,<a href='/digital-beehive/toc/toc2_396/'>Full Page</a>,,
num_3219,Volume 2,406,,2265,Wickedness,2251-2275,,,,,<a href='/digital-beehive/index5/index_4544/'>wickedness</a>,#item-a6edac654,,Entry: 2265|Topic: Wickedness|Index: wickedness|#item-a6edac654,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/826,3809,2788,662/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680025249375,240613809,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0873/826,3809,600,180/250,/0/default.jpg",2265. Wickedness,<a href='/digital-beehive/toc/toc2_396/'>Full Page</a>,,
num_3220,Volume 2,407,,2266,To Sail,2251-2275,,,<a href='/digital-beehive/alpha3/alpha_0638/'>Navigation</a>,,<a href='/digital-beehive/index4/index_3494/'>to sail</a>,#item-a03ff79e2,,Entry: 2266|Topic: To Sail|Xref: Navigation|Index: to sail|#item-a03ff79e2,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/349,294,2800,211/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680025307175,240710294,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/349,294,600,180/250,/0/default.jpg",2266. To Sail,<a href='/digital-beehive/toc/toc2_397/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3221/'>Herrings</a>
num_3221,Volume 2,407,,2266,Herrings,2251-2275,,,,,<a href='/digital-beehive/index2/index_1821/'>herring</a>,#item-9897565eb,,Entry: 2266|Topic: Herrings|Index: herring|#item-9897565eb,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/369,579,2776,405/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680025340219,240710579,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/369,579,600,180/250,/0/default.jpg",2266. Herrings,<a href='/digital-beehive/toc/toc2_397/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3220/'>To Sail</a>
num_3222,Volume 2,407,,2267,v[ai],2251-2275,,,,,<a href='/digital-beehive/index3/index_2631/'>n[ae]</a>,#item-e606f92d7,,Entry: 2267|Topic: v[ai]|Index: n[ae]|#item-e606f92d7,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/322,1010,2768,229/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680029927596,240711010,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/322,1010,600,180/250,/0/default.jpg",2267. v[ai],<a href='/digital-beehive/toc/toc2_397/'>Full Page</a>,"This entry contains a strange transliteration from Greek. Context clues suggest that Pastorius means to write ""vaí"" (nai), meaning ""yea"" or ""truly,"" with a lowercase gamma.",<a href='/digital-beehive/num10/num_3223/'>Pamphlet</a>|<a href='/digital-beehive/num10/num_3224/'>To Convoy</a>|<a href='/digital-beehive/num10/num_3225/'>Vomiting</a>
num_3223,Volume 2,407,,2267,Pamphlet,2251-2275,,,,,<a href='/digital-beehive/index4/index_2865/'>pamphlet</a>,#item-75b862956,,Entry: 2267|Topic: Pamphlet|Index: pamphlet|#item-75b862956,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/375,1248,2759,233/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680029966197,240711248,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/375,1248,600,180/250,/0/default.jpg",2267. Pamphlet,<a href='/digital-beehive/toc/toc2_397/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3222/'>v[ai]</a>|<a href='/digital-beehive/num10/num_3224/'>To Convoy</a>|<a href='/digital-beehive/num10/num_3225/'>Vomiting</a>
num_3224,Volume 2,407,,2267,To Convoy,2251-2275,,,,,<a href='/digital-beehive/index1/index_0839/'>convoy</a>,#item-7f1528d60,,Entry: 2267|Topic: To Convoy|Index: convoy|#item-7f1528d60,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/347,1466,1771,260/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680030013372,240711466,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/347,1466,600,180/250,/0/default.jpg",2267. To Convoy,<a href='/digital-beehive/toc/toc2_397/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3222/'>v[ai]</a>|<a href='/digital-beehive/num10/num_3223/'>Pamphlet</a>|<a href='/digital-beehive/num10/num_3225/'>Vomiting</a>
num_3225,Volume 2,407,,2267,Vomiting,2251-2275,,,,,[NOT_IN_INDEX],#item-b399bad70,,Entry: 2267|Topic: Vomiting|Index: [NOT_IN_INDEX]|#item-b399bad70,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/378,1645,2862,209/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680030056416,240711645,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/378,1645,600,180/250,/0/default.jpg",2267. Vomiting,<a href='/digital-beehive/toc/toc2_397/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3222/'>v[ai]</a>|<a href='/digital-beehive/num10/num_3223/'>Pamphlet</a>|<a href='/digital-beehive/num10/num_3224/'>To Convoy</a>
num_3226,Volume 2,407,,2268,Holland,2251-2275,,,,,[NOT_IN_INDEX],#item-f9ef7063b,,Entry: 2268|Topic: Holland|Index: [NOT_IN_INDEX]|#item-f9ef7063b,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/362,1973,2768,586/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680030167624,240711973,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/362,1973,600,180/250,/0/default.jpg",2268. Holland,<a href='/digital-beehive/toc/toc2_397/'>Full Page</a>,,
num_3227,Volume 2,407,,2269,Suffering of the Qus,2251-2275,,,<a href='/digital-beehive/num8/num_2686/'>1756 [Persecution]</a>,,<a href='/digital-beehive/index4/index_3973/'>sufferings of Qrs</a>,#item-0ddd8b645,,Entry: 2269|Topic: Suffering of the Qus|Xref: 1756 [Persecution]|Index: sufferings of Qrs|#item-0ddd8b645,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/364,2925,2773,649/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680030254129,240712925,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/364,2925,600,180/250,/0/default.jpg",2269. Suffering of the Qus,<a href='/digital-beehive/toc/toc2_397/'>Full Page</a>,,
num_3228,Volume 2,407,,2270,Begging,2251-2275,,,,,<a href='/digital-beehive/index1/index_0337/'>begging</a>,#item-5567f976d,,Entry: 2270|Topic: Begging|Index: begging|#item-5567f976d,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/357,3849,2823,387/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680030312425,240713849,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/357,3849,600,180/250,/0/default.jpg",2270. Begging,<a href='/digital-beehive/toc/toc2_397/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3229/'>Inhabitants</a>
num_3229,Volume 2,407,,2270,Inhabitants,2251-2275,,,,,<a href='/digital-beehive/index3/index_2042/'>inhabitants</a>,#item-c4e9aceb2,,Entry: 2270|Topic: Inhabitants|Index: inhabitants|#item-c4e9aceb2,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/345,4382,2189,227/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680030337153,240714382,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0874/345,4382,600,180/250,/0/default.jpg",2270. Inhabitants,<a href='/digital-beehive/toc/toc2_397/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3228/'>Begging</a>
num_3230,Volume 2,408,,2271,Battel,2251-2275,,,,,<a href='/digital-beehive/index1/index_0309/'>battel</a>,#item-4d158bd61,,Entry: 2271|Topic: Battel|Index: battel|#item-4d158bd61,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/808,290,2890,268/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680031346133,240810290,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/808,290,600,180/250,/0/default.jpg",2271. Battel,<a href='/digital-beehive/toc/toc2_398/'>Full Page</a>,,
num_3231,Volume 2,408,,2272,Persecution,2251-2275,,,<a href='/digital-beehive/num10/num_3459/'>4473 [Persecution]</a>,,<a href='/digital-beehive/index4/index_2966/'>persecution</a>,#item-e887006c4,,Entry: 2272|Topic: Persecution|Xref: 4473 [Persecution]|Index: persecution|#item-e887006c4,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/786,977,2887,1112/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680031436526,240810977,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/786,977,600,180/250,/0/default.jpg",2272. Persecution,<a href='/digital-beehive/toc/toc2_398/'>Full Page</a>,,
num_3232,Volume 2,408,,2273,Meetings,2251-2275,,,,,<a href='/digital-beehive/index3/index_2473/'>meetings</a>,#item-64f94054e,,Entry: 2273|Topic: Meetings|Index: meetings|#item-64f94054e,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/818,1975,2783,523/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680031565600,240811975,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/818,1975,600,180/250,/0/default.jpg",2273. Meetings,<a href='/digital-beehive/toc/toc2_398/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3233/'>Conventicles</a>
num_3233,Volume 2,408,,2273,Conventicles,2251-2275,,,,,<a href='/digital-beehive/index1/index_0835/'>conventicle</a>,#item-9e28e1a3c,,Entry: 2273|Topic: Conventicles|Index: conventicle|#item-9e28e1a3c,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/838,2531,2840,331/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680031633817,240812531,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/838,2531,600,180/250,/0/default.jpg",2273. Conventicles,<a href='/digital-beehive/toc/toc2_398/'>Full Page</a>,,<a href='/digital-beehive/num10/num_3232/'>Meetings</a>
num_3234,Volume 2,408,,2274,Wisdom,2251-2275,,,,,<a href='/digital-beehive/index5/index_4567/'>wisdom</a>,#item-e7a053de3,,Entry: 2274|Topic: Wisdom|Index: wisdom|#item-e7a053de3,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/816,2920,2820,511/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/full/full/0/default.jpg,http://beehive-anno.library.upenn.edu/annotation/1680031721977,240812920,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0875/816,2920,600,180/250,/0/default.jpg",2274. Wisdom,<a href='/digital-beehive/toc/toc2_398/'>Full Page</a>,,
